,activity,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
CHEMBL5408_CHEMBL1967252,4.4,41.57,2.93,209.25,16,1,3,2,1,3,2,78,0,3,0,0,2,1,0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,4.0
CHEMBL5408_CHEMBL1993661,7.4,123.7,3.55,479.95,32,3,10,9,3,12,13,170,0,3,0,0,1,2,0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,4.0
CHEMBL3683_CHEMBL61997,5.61,100.62,0.29,189.21,13,4,5,5,3,5,8,76,0,0,0,0,0,0,0,5.0,1.0,1.0,1.0,0.0,0.0,5.0,7.0,0.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0
CHEMBL1939_CHEMBL119669,8.66,96.28,2.81,316.4,23,4,6,6,2,6,12,124,0,2,0,0,1,1,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL1939_CHEMBL22146,7.22,96.28,2.82,336.39,25,4,6,6,2,6,9,128,0,3,0,0,1,2,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL1939_CHEMBL22811,8.06,123.97,2.85,426.47,31,4,9,9,2,9,15,164,0,3,0,0,1,2,0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0
CHEMBL2964_CHEMBL2004290,5.6,127.32,5.83,528.64,38,5,9,8,4,10,12,194,2,5,0,0,3,2,0,0.0,1.0,3.0,5.0,1.0,3.0,3.0,0.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,4.0,0.0,3.0,0.0
CHEMBL247_CHEMBL418833,6.52,63.81,4.56,460.33,28,1,6,6,2,9,5,142,0,4,0,0,3,1,0,4.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0
CHEMBL2599_CHEMBL2005886,7.8,106.27,3.86,479.97,34,4,8,6,4,9,8,176,0,4,1,1,2,2,1,4.0,2.0,2.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,6.0,5.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,7.0
CHEMBL4273_CHEMBL1993548,7.3,61.03,3.03,289.77,20,2,4,4,1,5,7,104,0,2,0,0,2,0,0,3.0,4.0,1.0,3.0,2.0,2.0,6.0,8.0,2.0,4.0,9.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,4.0
